chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
2	1353265	1353853	merged_2_1353265	322.302331958044	-7.89272159613146	0.841235582821236	-9.38229641887209	6.45512115249678e-21	4.22867632764574e-20
5	11100941	11101579	merged_5_11100941	19.3712646371176	-6.86964550753302	1.51328739304994	-4.53955113819305	5.63741072626661e-06	6.76154815763765e-06
5	15140001	15141586	merged_5_15140001	1056.09658220697	-8.02118844677775	0.487927590524903	-16.4393008359062	1.00066695408714e-60	3.08253072666176e-59
4	3419224	3419926	merged_4_3419224	9.77582539792203	-5.87995200089531	1.57812529546515	-3.7259094812001	0.000194612239352346	0.000206723575758674
5	12127460	12130125	merged_5_12127460	133.964771089905	-8.21314014447517	1.43370921217085	-5.72859550231895	1.01265537497125e-08	1.81766582150084e-08
4	4291327	4292563	merged_4_4291327	29.5417577201283	-6.0093162502339	1.46890129019329	-4.09102796107093	4.29465343268622e-05	4.74218879509212e-05
1	2233769	2234546	merged_1_2233769	199.656186233705	-10.2324258191596	1.45057562625015	-7.05404505217786	1.73790069263163e-12	5.7980812690222e-12
5	2186850	2187587	merged_5_2186850	63.4544685629838	-6.11998253598621	1.05439977185931	-5.80423355478759	6.46610939528178e-09	1.1973454036948e-08
5	2188101	2188347	merged_5_2188101	11.5410328083169	-6.1191337199142	1.55849908189521	-3.92629921377499	8.62628370310452e-05	9.33636092946012e-05
3	14971680	14972950	merged_3_14971680	44.4099678734071	-8.06686376942705	1.47524258872298	-5.46816085102995	4.54729137156096e-08	7.30745257522414e-08
2	9121945	9126006	merged_2_9121945	895.076031362346	-8.95534456321262	0.72575097377454	-12.339417908924	5.55560721537189e-35	6.97848991771665e-34
3	7419812	7422217	merged_3_7419812	5885.06181007123	-9.58547579294689	0.353456126376749	-27.1192803791714	5.83403885639174e-162	8.98580889571385e-160
3	11939406	11941359	merged_3_11939406	74.6895111973645	-7.36616752960919	1.44132787215118	-5.11068138758407	3.20998945998906e-07	4.50935488558539e-07
5	18063366	18063906	merged_5_18063366	612.22694136751	-11.8501684188977	1.44556429231413	-8.1976073163286	2.45218863072276e-16	1.18825529978618e-15
3	19776507	19776928	merged_3_19776507	44.1725207869202	-8.05905955937816	1.47528695876937	-5.46270643244939	4.68929729379104e-08	7.51425915123463e-08
1	13018431	13025251	merged_1_13018431	500.496886003377	-10.1159067121989	1.42555448618506	-7.09612070968272	1.28307421308545e-12	4.36278953190529e-12
3	22538991	22539303	merged_3_22538991	21.2653193037457	-7.0018012844418	1.50633015365797	-4.64825142578381	3.34760718679529e-06	4.10611886450108e-06
1	23876250	23876787	merged_1_23876250	9.03771468721468	-5.7661879528316	1.58923799764477	-3.62827214135139	0.000285324414645408	0.000300686428010287
2	8379597	8381759	merged_2_8379597	316.925405779918	-7.12714812151476	0.656855390568414	-10.8504066859332	1.98539977154165e-27	1.82178030100751e-26
5	19671062	19672077	merged_5_19671062	95.2604578833852	-9.16538996954324	1.45761164240174	-6.28795057813975	3.21684278191794e-10	7.50171447592905e-10
1	8800612	8804392	merged_1_8800612	759.160717517193	-7.54208537861439	0.488080196783415	-15.4525535523032	7.25128572083061e-54	1.71199150832311e-52
3	5380126	5380491	merged_3_5380126	120.433530401175	-9.50455818391403	1.45463599305701	-6.53397704255867	6.40457668373096e-11	1.68214399379032e-10
4	5865250	5866498	merged_4_5865250	295.717337780825	-10.7997582070116	1.4479718156687	-7.45854172722561	8.74853147492245e-14	3.397174221841e-13
3	13243085	13244286	merged_3_13243085	67.538050367267	-8.66906127080921	1.46347199119207	-5.92362636455231	3.14918530590141e-09	6.15656686125e-09
5	7700566	7701151	merged_5_7700566	106.460965800229	-9.32591958868629	1.45607661451211	-6.40482753155893	1.5053945397055e-10	3.73691376721214e-10
3	20875528	20875741	merged_3_20875528	118.451123330273	-9.47990283940233	1.45478977651509	-6.51633864386317	7.20442284224749e-11	1.87849300147114e-10
2	5164417	5164727	merged_2_5164417	14.6845916173838	-3.92206853432773	1.14400619844643	-3.42836301031755	0.000607232906905525	0.000631490985414652
5	4314562	4314880	merged_5_4314562	20.3725918855585	-6.94223031268168	1.50980529420305	-4.59809641636349	4.26368683093658e-06	5.17433451070795e-06
5	16604309	16604896	merged_5_16604309	81.5331411784366	-7.49184533544854	1.43993490502425	-5.20290556837522	1.96196576638806e-07	2.84924380800637e-07
3	13354205	13355766	merged_3_13354205	69.5820759344172	-6.25736758330948	1.04938899447566	-5.9628675507847	2.47849320665305e-09	4.93106952293974e-09
2	3618484	3619990	merged_2_3618484	742.04166510918	-8.09739165368293	0.595121390422853	-13.6062856822026	3.67449291949933e-42	5.95746734241633e-41
3	10320468	10320712	merged_3_10320468	32.7290437583227	-7.62432287474342	1.48440497258053	-5.13628222457991	2.80226734244781e-07	3.9758454739105e-07
5	8218613	8219014	merged_5_8218613	34.6511466604411	-6.24595917543027	1.46467838016945	-4.26438954790039	2.00449469657516e-05	2.27872352027848e-05
5	2289185	2289875	merged_5_2289185	320.386828540249	-9.47161418822144	1.42705452879062	-6.63717748490546	3.19746560379941e-11	8.83760093611553e-11
5	18194119	18198650	merged_5_18194119	215.578788969983	-8.90006633105243	1.42941199754309	-6.22638283878273	4.77326868244222e-10	1.08060455316601e-09
1	5378266	5378480	merged_1_5378266	12.2018351652843	-6.20195105646101	1.55182617145228	-3.99655011015629	6.42722815471706e-05	7.00964999289634e-05
2	12742533	12743534	merged_2_12742533	38.0634440325086	-4.76200729847688	0.893237812437969	-5.33117522810598	9.7579205737088e-08	1.48492091722706e-07
3	7924171	7924550	merged_3_7924171	216.386082118041	-10.3499737063254	1.44968265139419	-7.13947545441869	9.36877458271408e-13	3.23407698909164e-12
5	7509084	7509665	merged_5_7509084	61.8706117680951	-8.54217113452959	1.46557603553194	-5.82854176612484	5.59138039400214e-09	1.04433780189981e-08
5	14610052	14611839	merged_5_14610052	193.238102068886	-6.4101083552033	0.662726360523064	-9.67233044743242	3.95272763820395e-22	2.76883541868341e-21
5	7892943	7893559	merged_5_7892943	97.6684990090118	-7.75482233598099	1.43694339687448	-5.39674864914555	6.78593468799698e-08	1.05868109240691e-07
3	12224955	12225696	merged_3_12224955	41.1114781138371	-7.95419429776749	1.47624573988855	-5.38812345590106	7.11971415714197e-08	1.10661775306467e-07
2	9424926	9425972	merged_2_9424926	1876.38117940063	-9.70196290790016	0.648304908008249	-14.9651233363433	1.24093642261004e-50	2.65815156220673e-49
4	13328017	13332482	merged_4_13328017	422.7057490425	-7.86959928029606	0.729092399868721	-10.7936926536514	3.68671964958504e-27	3.34025061809043e-26
3	8209380	8213117	merged_3_8209380	1686.94042566811	-9.0619491738246	0.549081521956698	-16.5038319656644	3.44331153579705e-61	1.07348348554559e-59
3	7978661	7979042	merged_3_7978661	117.938013089584	-8.02838653885344	1.43477842849487	-5.59555843565022	2.1991275981345e-08	3.72704891757566e-08
1	16363010	16363739	merged_1_16363010	323.913236903982	-9.4887436210679	1.42716074276501	-6.64868597960745	2.95721150757464e-11	8.21744039626304e-11
3	20584435	20585673	merged_3_20584435	246.251473546964	-9.09139634325311	1.42866226205794	-6.36357282242288	1.9711387080357e-10	4.7868178725737e-10
4	5646584	5647528	merged_4_5646584	153.654797624306	-8.40856559425857	1.43187697342682	-5.87240786066618	4.29510437749228e-09	8.18048880259019e-09
4	16863846	16864037	merged_4_16863846	75.9977930765214	-8.83951168150325	1.46118067263607	-6.04956789194053	1.45234850877894e-09	3.00840297895965e-09
1	12994523	12995177	merged_1_12994523	93.0976646537565	-9.13195908479998	1.45808248978114	-6.26299207952955	3.7765980916526e-10	8.70353154788053e-10
3	15766000	15768005	merged_3_15766000	1236.48453511702	-12.8641383043588	1.44442408111864	-8.90606745796993	5.28747615282987e-19	3.08428162602853e-18
2	3997857	3998304	merged_2_3997857	29.5391538290064	-7.47572957443962	1.48904298458952	-5.02049279423617	5.15390846271638e-07	7.03954852698638e-07
3	4927523	4932394	merged_3_4927523	724.812519030412	-7.83964500811003	0.552033293516586	-14.2013989014495	8.98016922164628e-46	1.62724691021932e-44
4	8625057	8625418	merged_4_8625057	37.2865552788	-7.81187223106054	1.47962159431285	-5.27964194432322	1.29436573905557e-07	1.93176882361299e-07
1	23880344	23881222	merged_1_23880344	4520.79052618766	-10.2932334247627	0.512764575353425	-20.0739948107141	1.24577336512648e-89	7.60274330094641e-88
3	16005259	16005892	merged_3_16005259	81.2783756639703	-6.47797495069873	1.0439265621669	-6.2053933537741	5.45602604536009e-10	1.22255048449721e-09
1	20311793	20320762	merged_1_20311793	1319.95627876262	-8.19097865398634	0.461440782888829	-17.7508771606772	1.6968292679267e-70	6.71363213102009e-69
1	17111157	17114573	merged_1_17111157	3945.57892151095	-9.77430931299943	0.459468468862509	-21.2730796026055	2.01600937075263e-100	1.46534433925828e-98
3	10562023	10562898	merged_3_10562023	37.7066673082571	-6.3690312863383	1.46216306551248	-4.35589670985568	1.32523262069652e-05	1.53060700290766e-05
2	3198315	3199212	merged_2_3198315	23.3064267367506	-4.02682320516429	0.929958233282647	-4.33011189217612	1.49033595309213e-05	1.71288678698641e-05
1	6948071	6948527	merged_1_6948071	323.242793062415	-10.9277193358435	1.44785963998343	-7.54749910424228	4.4369559394936e-14	1.78332823688003e-13
5	5786158	5786453	merged_5_5786158	335.23110991737	-10.9821010485088	1.44801456286622	-7.58424765201997	3.34421858620146e-14	1.36404476886111e-13
3	14584084	14584577	merged_3_14584084	25.8486002754696	-7.2823802976713	1.49619849878245	-4.8672554501274	1.13158723788514e-06	1.46830565477464e-06
1	18380001	18381250	merged_1_18380001	131.301639342934	-8.18289530602956	1.43372527750209	-5.70743603006443	1.14690703659439e-08	2.03772085134005e-08
1	17193940	17195797	merged_1_17193940	432.396140170293	-8.31914697287687	0.83963627992118	-9.90803657704955	3.84120425887883e-23	2.84473386956922e-22
2	9290081	9290685	merged_2_9290081	50.040592970798	-8.23637459173961	1.47045808703602	-5.60123043584434	2.12835571731692e-08	3.61807594919044e-08
1	12440181	12440815	merged_1_12440181	148.813497033237	-8.36381040466366	1.43204865326927	-5.8404512902335	5.20596052773001e-09	9.78139955093971e-09
1	781349	782265	merged_1_781349	87.6529477403591	-9.04662439566883	1.45903113394679	-6.20043272907895	5.63081243222161e-10	1.25888113440614e-09
5	15129358	15129722	merged_5_15129358	51.6589844832239	-6.83144254937846	1.44993002410278	-4.71156706586981	2.45819171352313e-06	3.06397730149925e-06
2	9585100	9585357	merged_2_9585100	19.0767566228703	-6.84403336125025	1.51435530333921	-4.51943698163759	6.20042998031522e-06	7.40525829274608e-06
5	26290190	26290856	merged_5_26290190	63.5796453328938	-5.09812916872178	0.764528896142336	-6.66832763868828	2.5873467265962e-11	7.23472918709783e-11
3	4468208	4468475	merged_3_4468208	42.8711634989648	-8.01263418459543	1.47542509749555	-5.43072921708898	5.61242399888338e-08	8.87587601730268e-08
5	19080911	19081433	merged_5_19080911	29.458602234243	-6.0078789004456	1.47389234796346	-4.07619926159935	4.5777794597621e-05	5.04663519516037e-05
3	9608008	9610635	merged_3_9608008	653.464585471843	-8.17721920668821	0.651347985202783	-12.5543018362794	3.76487320724773e-36	4.96027795879543e-35
1	14865739	14866904	merged_1_14865739	23.4796514358677	-7.14523782965627	1.50033536011872	-4.76242713435141	1.91278274697075e-06	2.41463393309665e-06
4	1830896	1834835	merged_4_1830896	135.144205712829	-9.67138041639098	1.45374535204518	-6.65273350850953	2.87698847380185e-11	8.00483373635447e-11
2	2391960	2396572	merged_2_2391960	144.391757360195	-9.76424511271795	1.45404070066472	-6.7152488291794	1.87745561074444e-11	5.3716321742175e-11
1	13482046	13488333	merged_1_13482046	583.851218060912	-8.75277153835184	0.83801505186116	-10.4446471682253	1.55030793823234e-25	1.29072613287323e-24
5	6072428	6073317	merged_5_6072428	205.036479518985	-10.2727769956541	1.45039965233165	-7.0827216340956	1.41350434168711e-12	4.77491362212738e-12
4	12598599	12599821	merged_4_12598599	3805.40815723682	-9.72226151821622	0.459864057556471	-21.1415990409782	3.29715609706028e-99	2.30587057209545e-97
2	4260031	4260937	merged_2_4260031	11.4582024293099	-6.10452135225865	1.57346395197002	-3.87967029344117	0.000104598149855594	0.000112530422653557
5	12675348	12675856	merged_5_12675348	74.7671446579826	-7.3656306381574	1.44103784602983	-5.11133740064516	3.19886082344068e-07	4.4956399450006e-07
5	10520839	10521829	merged_5_10520839	28.2230711403386	-7.41073082552719	1.49086821616643	-4.97074841704179	6.66949466564788e-07	8.94091282692167e-07
4	6183971	6184670	merged_4_6183971	130.343725080597	-9.6187933220191	1.45384375659181	-6.6161121361267	3.68768678902167e-11	1.00550667389594e-10
1	6262786	6263359	merged_1_6262786	27.433421527138	-7.37028043382723	1.49226015838342	-4.93900503368763	7.85221857903715e-07	1.0427178895164e-06
1	21212615	21213154	merged_1_21212615	20.0806877624331	-5.43955948398987	1.49114669511647	-3.64790365817429	0.000264388734438683	0.000278941649365382
4	9570321	9571197	merged_4_9570321	220.488946891525	-10.3765651402947	1.44947421002235	-7.15884771770769	8.13579996956648e-13	2.82807576588531e-12
3	10863405	10865732	merged_3_10863405	192.262632510162	-8.73390493212321	1.4300731957466	-6.107313218722	1.01322277712612e-09	2.15858328510748e-09
5	9638866	9640086	merged_5_9638866	87.3381923001323	-9.04166625994258	1.45926605950111	-6.19603683719865	5.7902580536256e-10	1.29318761777676e-09
4	5517639	5519041	merged_4_5517639	348.376897160312	-8.59247820696258	1.02672586514928	-8.3688144018007	5.82008352871135e-17	2.96457640529399e-16
2	919333	920185	merged_2_919333	217.414829115926	-6.57688419223792	0.660484777081395	-9.95766203923792	2.33488836523545e-23	1.75224974880605e-22
5	13999508	14000233	merged_5_13999508	24.5895785145623	-7.21372736494231	1.49882891794105	-4.8129091176409	1.48748945163994e-06	1.90263356651681e-06
4	7213989	7214077	merged_4_7213989	66.8908959519558	-7.20459011609337	1.44362765499521	-4.99061519856882	6.01872926498366e-07	8.11910324578861e-07
5	8862813	8863076	merged_5_8862813	55.3384939862264	-6.92880695798148	1.44831696482778	-4.78404045954496	1.71806077631785e-06	2.18116674752236e-06
1	7783164	7783774	merged_1_7783164	20.3210529830652	-6.93937358594482	1.51118841484457	-4.59199760782876	4.39023402154776e-06	5.31898223116561e-06
5	11806461	11807001	merged_5_11806461	52.8641885573942	-8.31667851514485	1.46890840367013	-5.66180879241026	1.49785672459778e-08	2.60929989266811e-08
4	1834895	1841178	merged_4_1834895	261.625880213585	-8.17689730152428	1.02820277422986	-7.95261159225028	1.82620205700774e-15	8.25844187821257e-15
3	15378716	15380177	merged_3_15378716	50.2265011547917	-8.24214382835756	1.47020871924653	-5.60610457580581	2.06930962305967e-08	3.52411845506727e-08
5	8037221	8037717	merged_5_8037221	141.709254405554	-7.28983570791401	1.03466113816051	-7.04562628192874	1.84629178131956e-12	6.14385881345485e-12
3	15225845	15226344	merged_3_15225845	263.921753161056	-7.18603422132896	0.733275674484222	-9.7999080992064	1.12688124993032e-22	8.13593170290094e-22
3	15570937	15589314	merged_3_15570937	1317.13374977122	-8.70438092952095	0.549719806932402	-15.8342137571756	1.80703739748154e-56	4.68526049070464e-55
3	1692500	1692893	merged_3_1692500	303.855086215627	-7.80728072317404	0.841666785833189	-9.27597578351081	1.76000580190252e-20	1.12338209496867e-19
5	1811868	1814335	merged_5_1811868	482.360075001107	-8.47634461260271	0.83884086666675	-10.1048303074273	5.25865297767287e-24	4.06673354603297e-23
3	13705673	13707078	merged_3_13705673	121.342184545262	-7.06488306263234	1.03732806879282	-6.81065448354641	9.71557197102107e-12	2.90300392981687e-11
4	4344133	4346920	merged_4_4344133	195.358209900783	-10.2026264150507	1.45041856136369	-7.0342635476604	2.00316184828144e-12	6.63855225232205e-12
1	13298409	13301690	merged_1_13298409	187.507730646003	-10.143653078652	1.45083318445937	-6.99160536669964	2.7175840936254e-12	8.83967124671336e-12
1	1975832	1976591	merged_1_1975832	66.0001222111341	-6.1807493731825	1.05143859992541	-5.87837404259359	4.143158868779e-09	7.9143938349716e-09
5	13493494	13495488	merged_5_13493494	144.833318140819	-6.73120190187971	0.850892580148466	-7.9107540233871	2.5583457613931e-15	1.14532447961605e-14
2	1111096	1113222	merged_2_1111096	5581.03804282502	-9.59599597844813	0.364190734946674	-26.3488196091897	5.29478178974967e-153	7.06225637069909e-151
3	11847540	11848088	merged_3_11847540	79.2907608108242	-8.9005323038774	1.4605124934144	-6.09411582852652	1.10043962835575e-09	2.32638691367102e-09
1	23164816	23165202	merged_1_23164816	128.861981633916	-9.60164916826269	1.45383774477848	-6.60434715135676	3.99272914763383e-11	1.08093596384362e-10
5	8051738	8052291	merged_5_8051738	232.249783251471	-9.0071550252296	1.42864791994219	-6.30467094061502	2.8880681925364e-10	6.78761603542887e-10
4	2265352	2266162	merged_4_2265352	77.5568448769431	-8.86961137163041	1.46081114607374	-6.07170296822387	1.2656086682689e-09	2.65388086710909e-09
1	16667364	16667843	merged_1_16667364	104.984744378814	-9.30570352657551	1.45627369951399	-6.39007868485242	1.65800416483661e-10	4.07896137757293e-10
5	17324416	17324608	merged_5_17324416	137.84263539337	-9.69829577917949	1.45331224837795	-6.6732361128889	2.50223319246861e-11	7.01222440168458e-11
5	11034472	11038125	merged_5_11034472	86.5430206616645	-9.02774110274949	1.45899952420349	-6.18762443235067	6.10776311329328e-10	1.35637211053533e-09
3	12886133	12887163	merged_3_12886133	24.6668868683022	-7.21723427147526	1.49778102219224	-4.81861778493606	1.44556177593011e-06	1.85138371183763e-06
5	13835144	13838368	merged_5_13835144	144.052108687031	-7.31483365515927	1.03467110275805	-7.069718711251	1.55248067394377e-12	5.2144327516834e-12
1	10604203	10605312	merged_1_10604203	28.8838734973061	-7.44513520428911	1.49006724648396	-4.99650953462471	5.83772903664056e-07	7.89221925559619e-07
4	17081034	17082517	merged_4_17081034	1250.22509728214	-8.85120114877603	0.593591485435293	-14.9112670345756	2.78418694217278e-50	5.90521486193959e-49
3	14434053	14436502	merged_3_14434053	59.3235555540105	-7.0313540224968	1.44593592408443	-4.86283929002531	1.15713795114887e-06	1.4995042880573e-06
3	15645617	15646450	merged_3_15645617	73.9491217024134	-8.80139593855157	1.46189995576468	-6.02051864345791	1.73859078419919e-09	3.55017164866938e-09
1	14088884	14090826	merged_1_14088884	78.4182808186165	-8.88405721089781	1.46104417180739	-6.08062191570001	1.19717284157597e-09	2.52099971098793e-09
2	6513483	6516587	merged_2_6513483	237.033697807901	-9.03592799614274	1.42860809111611	-6.32498727420995	2.53253453221285e-10	6.02758126890542e-10
3	12184328	12185377	merged_3_12184328	28.3261489453252	-7.41479148453266	1.49131851003196	-4.97197039710436	6.62758270924746e-07	8.89406338473641e-07
5	1064302	1067029	merged_5_1064302	310.193169897113	-9.42508017622234	1.427155961211	-6.6040996446	3.99940464715786e-11	1.08251668043783e-10
5	18238983	18239499	merged_5_18238983	307.669604350032	-9.41354534606492	1.42719504161822	-6.59583663869193	4.22864348990312e-11	1.14003312090783e-10
2	6700356	6706834	merged_2_6700356	513.386169195184	-8.56723184304347	0.838660377801048	-10.2153768913068	1.69220239378011e-24	1.33988461265159e-23
3	21502304	21502707	merged_3_21502304	39.7999529936568	-5.43839579351206	1.06953909702845	-5.08480317234015	3.68007502314078e-07	5.12903271026559e-07
5	7752991	7753260	merged_5_7752991	51.4137365872262	-8.27624847597096	1.469568371055	-5.63175462876183	1.78385358968723e-08	3.06867407836369e-08
1	21753676	21754587	merged_1_21753676	48.0718338415519	-6.72315278467999	1.45111520004124	-4.63309376436061	3.60241276820217e-06	4.39988826536389e-06
3	809625	810522	merged_3_809625	192.964166587497	-6.40619250076818	0.66261612807631	-9.66802984311062	4.12237391032254e-22	2.88454697954316e-21
5	13145344	13146619	merged_5_13145344	38.7425292742352	-7.86961173472074	1.47916798828138	-5.32029613746867	1.03598478915433e-07	1.57079235932014e-07
2	9344517	9345365	merged_2_9344517	1025.50755773579	-10.1525939361692	1.02289460749254	-9.92535678827817	3.22945668167476e-23	2.40406850100737e-22
1	16863994	16864370	merged_1_16863994	34.316468901113	-6.23124999552628	1.46259416694991	-4.26040943983861	2.04052749862202e-05	2.31663257082939e-05
1	23393570	23394423	merged_1_23393570	871.685696787532	-9.91850325282679	1.02339500820648	-9.69176434640731	3.26833095924668e-22	2.30362498704985e-21
5	19557141	19558465	merged_5_19557141	740.317288521477	-7.67694152090061	0.518202820658017	-14.8145498535735	1.17976950553031e-49	2.46987991303417e-48
5	20639157	20639357	merged_5_20639157	22.5556325411667	-7.08621230971703	1.50318423987386	-4.71413425031098	2.42740589589499e-06	3.02969105547843e-06
5	12096969	12099802	merged_5_12096969	142.457207841608	-9.74610643548958	1.45287668239177	-6.70814429993138	1.97114963564227e-11	5.62229585227947e-11
2	5015902	5018788	merged_2_5015902	269.745412274389	-10.6676660181588	1.4483637717944	-7.36532232157567	1.76719356576831e-13	6.6600496224615e-13
4	5200194	5201012	merged_4_5200194	196.991326813921	-8.76985549203236	1.42980198841178	-6.13361539787332	8.59040531755649e-10	1.85608991313537e-09
5	18948582	18949456	merged_5_18948582	376.316416098467	-7.11387450201132	0.601191150738876	-11.8329660928446	2.63657395105285e-32	3.01076732380598e-31
3	12197893	12198620	merged_3_12197893	21.0278722172588	-6.98540131212981	1.50713818429392	-4.63487780014174	3.5714839648803e-06	4.36582195177828e-06
1	20367194	20367537	merged_1_20367194	960.547653818371	-9.0571859825015	0.725808767714413	-12.4787497552872	9.75056516001127e-36	1.26652369748525e-34
5	7728600	7729427	merged_5_7728600	76.0030008587652	-6.37890477319563	1.04567008500401	-6.10030339843869	1.05867323269434e-09	2.24432480494829e-09
3	13304997	13306053	merged_3_13304997	23.9600676341087	-7.17795129400053	1.50370387551224	-4.77351386193332	1.81039082177178e-06	2.29276002859076e-06
4	16782982	16783401	merged_4_16782982	77.231045386182	-8.86179388059058	1.46157644564033	-6.06317507854209	1.33460247788255e-09	2.78456488612231e-09
5	26073455	26073537	merged_5_26073455	19.8174712246995	-5.42023980176189	1.49172028688497	-3.63354970058128	0.000279548568690708	0.000294743654284115
5	10426342	10426572	merged_5_10426342	9.22362287120831	-5.79789718801591	1.58536108921238	-3.65714614006097	0.000255038987910015	0.000269230942034903
3	13870537	13870925	merged_3_13870537	2.55485702359552	-3.93804793536785	1.9336721493389	-2.03656443865845	0.0416937094749392	0.0419400725537835
5	9288972	9289597	merged_5_9288972	247.247278770137	-9.09697983191521	1.42889986243414	-6.36642221829209	1.93488349338644e-10	4.70289735815026e-10
1	4067853	4069524	merged_1_4067853	1348.1983851399	-8.96085077205916	0.593014544364606	-15.1106762173268	1.37719160798892e-51	3.05104538084942e-50
5	12068857	12071464	merged_5_12068857	451.724631171207	-8.96901079236854	1.02548488533892	-8.74611700337669	2.20820141569246e-18	1.23892931119814e-17
5	7823811	7824772	merged_5_7823811	160.449167487128	-7.46812648091076	1.03418242334833	-7.22128544472022	5.14984250587972e-13	1.84158823496605e-12
4	7687777	7689256	merged_4_7687777	286.580598237196	-6.12354836747828	0.497967003492157	-12.2970966440244	9.38885880566351e-35	1.16913431402959e-33
4	11963396	11963996	merged_4_11963396	398.316567244235	-11.2290707307497	1.44704867256404	-7.75998136320653	8.49418667417405e-15	3.63899957584318e-14
2	6682517	6682826	merged_2_6682517	27.8825462488652	-7.39429653050288	1.49175646101578	-4.95677191534861	7.16740333623926e-07	9.57083954631681e-07
1	16702629	16702884	merged_1_16702629	129.382892684116	-9.60680913333329	1.45401475026617	-6.60709193739245	3.91942656591647e-11	1.0626475463082e-10
5	10679755	10679870	merged_5_10679755	29.9109701969936	-7.49520205154494	1.48831529672663	-5.03603105338616	4.75283488355599e-07	6.51676321783037e-07
3	12208960	12211904	merged_3_12208960	107.630232590927	-7.89552944758251	1.43565456149448	-5.49960252232505	3.80648333637831e-08	6.19319434180867e-08
4	5277974	5278292	merged_4_5277974	35.841625333899	-7.75663264188207	1.48122455006321	-5.2366352161467	1.63530448173936e-07	2.40017803570548e-07
3	7847261	7848602	merged_3_7847261	426.083914178524	-9.88352494623168	1.42599275806157	-6.93097835901138	4.17939990751399e-12	1.32305055060964e-11
4	7139581	7140066	merged_4_7139581	62.5855569186778	-7.10565428551813	1.44483823630286	-4.91795836169212	8.74515076096544e-07	1.15336147344924e-06
