chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
5	8218613	8219014	merged_5_8218613	34.2255126057169	-7.60515089888654	1.47105877546256	-5.16984842872451	2.34283936414003e-07	3.24501185025626e-07
5	2289185	2289875	merged_5_2289185	323.651371197985	-6.39620454389036	0.517373974302918	-12.362826237072	4.15294382850262e-35	1.67751443188157e-34
5	18194119	18198650	merged_5_18194119	219.278510662301	-5.65592582667933	0.495936223386031	-11.4045426810391	3.96857353486832e-30	1.4172068560344e-29
1	5378266	5378480	merged_1_5378266	12.6370141998663	-4.68403340329116	1.45558883100344	-3.21796465012865	0.00129103728189932	0.00134879201818584
2	12742533	12743534	merged_2_12742533	39.5544965022611	-3.68695674878134	0.624238387862461	-5.906328127955	3.49816887485548e-09	5.53766167905056e-09
3	7924171	7924550	merged_3_7924171	221.955708459927	-5.24903842441521	0.429298193459835	-12.2270219264417	2.22964007352398e-34	8.83254233657479e-34
5	7509084	7509665	merged_5_7509084	63.6981973881484	-5.02556627431832	0.744788284442227	-6.74764410141329	1.50264974123068e-11	2.73243602980219e-11
5	14610052	14611839	merged_5_14610052	193.3726964499	-6.33239276054193	0.653878854892988	-9.68435163969061	3.51431215601052e-22	9.96453444542278e-22
5	7892943	7893559	merged_5_7892943	98.1132230234514	-6.68016417198369	1.03062117123736	-6.48168731480987	9.07024675246715e-11	1.58154787713504e-10
3	12224955	12225696	merged_3_12224955	43.0259332156158	-4.43753036738172	0.749328107244449	-5.92201243284485	3.18025573781476e-09	5.04984643297096e-09
2	9424926	9425972	merged_2_9424926	1902.22135253861	-6.08823475175629	0.194853841540848	-31.245135859844	2.59938707670526e-214	8.80389266974153e-213
4	13328017	13332482	merged_4_13328017	444.536222911472	-4.14715199328544	0.700382949063437	-5.92126350139031	3.19477490074076e-09	5.07165615531092e-09
3	8209380	8213117	merged_3_8209380	1716.4396647208	-5.66388194595362	0.177936206534323	-31.8309694034141	2.41420122532854e-222	8.46475215536604e-221
3	7978661	7979042	merged_3_7978661	119.513703618364	-5.9517992425056	0.735853159834128	-8.08829745848645	6.05044964556181e-16	1.34990028477804e-15
1	16363010	16363739	merged_1_16363010	333.233617321603	-5.09013573167727	0.336042656483924	-15.1472904807273	7.89551935727116e-52	4.57056955008386e-51
3	20584435	20585673	merged_3_20584435	256.181603588572	-4.55655470078907	0.327235791826313	-13.9243775118816	4.50448862241939e-44	2.2484210569777e-43
4	5646584	5647528	merged_4_5646584	155.787542141747	-5.90853334995623	1.63795500477796	-3.60726230740213	0.000309444791776426	0.000333494103790371
4	16863846	16864037	merged_4_16863846	77.3033301802672	-5.73869326758474	0.848556368565861	-6.76288986821661	1.35266062213618e-11	2.46350269273619e-11
1	12994523	12995177	merged_1_12994523	96.2307873775555	-4.80951341240215	0.567622818789989	-8.47307975154112	2.38988842252014e-17	5.63726096819791e-17
3	15766000	15768005	merged_3_15766000	1253.97607110416	-6.137802466771	0.242167568441549	-25.3452702451875	1.01328956371874e-141	1.85956601069404e-140
2	3997857	3998304	merged_2_3997857	33.0197544797075	-3.14615371751847	0.594726767823457	-5.29008258537372	1.22261142255046e-07	1.73027199572937e-07
3	4927523	4932394	merged_3_4927523	751.561950384512	-4.57182524257598	0.193469667963934	-23.6307080623525	1.8638857398109e-123	2.83039362695698e-122
4	8625057	8625418	merged_4_8625057	37.2865552788	-7.73077410075753	1.45897275377673	-5.29877893932252	1.16579674062501e-07	1.65257787117414e-07
1	23880344	23881222	merged_1_23880344	4703.25279530838	-4.59874670086383	0.251669404145223	-18.2729669364583	1.35859306015731e-74	1.1413946111893e-73
3	16005259	16005892	merged_3_16005259	81.1937376049428	-6.40425356736665	1.0320529994071	-6.20535337918287	5.45741315061486e-10	9.08726014705986e-10
1	20311793	20320762	merged_1_20311793	1366.73239560623	-4.66881380935068	0.146501302438483	-31.8687529164536	7.2381811465132e-223	2.54477140417358e-221
1	17111157	17114573	merged_1_17111157	3968.23080043163	-7.18632256560595	0.195759728749464	-36.7099127665992	5.07423571260392e-295	2.58466384447518e-293
3	10562023	10562898	merged_3_10562023	39.1086188735861	-4.29516935549259	0.779038521705855	-5.51342358024541	3.51919880312189e-08	5.1952754581003e-08
2	3198315	3199212	merged_2_3198315	23.8052461832596	-3.53496430980183	0.768292200445101	-4.60106754663641	4.20331081973506e-06	5.25180447954922e-06
1	6948071	6948527	merged_1_6948071	324.548330166161	-7.82646399361425	0.84059114114532	-9.31066675643352	1.27032360933098e-20	3.3978595942783e-20
5	5786158	5786453	merged_5_5786158	338.277363159444	-6.75386256655988	1.6250248886623	-4.15615946172958	3.23641976360432e-05	3.74767733836147e-05
3	14584084	14584577	merged_3_14584084	29.6775104790271	-2.7625696449137	0.571034164451611	-4.83783601208295	1.31260365443672e-06	1.70970160888979e-06
1	18380001	18381250	merged_1_18380001	136.6543760659	-4.52124640679621	0.444211561105846	-10.1781376323047	2.48267234162645e-24	7.45781628882355e-24
1	17193940	17195797	merged_1_17193940	438.777058413235	-5.82651572784416	0.368250470577165	-15.8221541949754	2.18873908223294e-56	1.38338574723643e-55
2	9290081	9290685	merged_2_9290081	50.040592970798	-8.15538078711117	1.45544803449638	-5.60334728126048	2.10251369842112e-08	3.1568204978731e-08
1	12440181	12440815	merged_1_12440181	149.693400082259	-6.70382740803057	0.84161426445694	-7.96543938374937	1.6463772401782e-15	3.60481109044263e-15
1	781349	782265	merged_1_781349	89.2190932892815	-5.94313827244158	0.847851338136983	-7.00964662684932	2.38920787708132e-12	4.51989640498292e-12
5	15129358	15129722	merged_5_15129358	53.8444246359913	-4.25475910093525	1.43340928856751	-2.9682792869211	0.00299472088426679	0.00309198777437106
2	9585100	9585357	merged_2_9585100	19.5119356574522	-5.32312970500099	1.44341815245117	-3.68786390552275	0.000226144541858026	0.000245891090222636
5	26290190	26290856	merged_5_26290190	64.6800692202761	-4.43762924881689	0.61653124426884	-7.19773618947665	6.12204446123495e-13	1.19000918328512e-12
3	4468208	4468475	merged_3_4468208	44.1767006027106	-4.91257422814619	0.862368309355861	-5.69660802101552	1.22214470025247e-08	1.86860176457887e-08
5	19080911	19081433	merged_5_19080911	29.9033262486826	-4.93636027287336	1.08154555561037	-4.56417230625808	5.01468808790913e-06	6.22589333858251e-06
3	9608008	9610635	merged_3_9608008	692.741781420579	-3.97901446503576	0.168265747962308	-23.6472039807357	1.26114718951697e-123	1.92414178513804e-122
1	14865739	14866904	merged_1_14865739	24.7851885396135	-4.04686775319956	0.874108345059417	-4.62970955039272	3.66178994818122e-06	4.60008140106502e-06
4	1830896	1834835	merged_4_1830896	136.623481780026	-6.56912245540791	0.845257568828535	-7.77174047020037	7.74149412786684e-15	1.64034475968459e-14
2	2391960	2396572	merged_2_2391960	149.264764596367	-4.92267471858225	0.493021967900675	-9.98469650255824	1.77844488348103e-23	5.21403124914517e-23
1	13482046	13488333	merged_1_13482046	608.837780268317	-4.47927537850331	0.205358920961814	-21.8119347215319	1.78755187016293e-105	2.2718414632778e-104
5	6072428	6073317	merged_5_6072428	215.73972154222	-4.29392929840039	0.334547899407701	-12.8350209521643	1.0437473323222e-37	4.48787071637907e-37
4	12598599	12599821	merged_4_12598599	3882.6578436565	-5.54092277289706	0.124738964869556	-44.4201439276924	0	0
2	4260031	4260937	merged_2_4260031	11.9802509456173	-4.57882282477522	1.52923133873039	-2.99419892125457	0.00275166480975617	0.00284466954124054
5	12675348	12675856	merged_5_12675348	82.1220375904073	-3.20655456847396	0.385549980445807	-8.31683239814006	9.03453693169529e-17	2.08172464509837e-16
5	10520839	10521829	merged_5_10520839	29.7023472075355	-4.30712022849216	0.865300175320421	-4.97760239895621	6.43767261352489e-07	8.6115186387288e-07
4	6183971	6184670	merged_4_6183971	132.606489735233	-5.7812587287373	0.658710948374203	-8.7766246226912	1.68454085843179e-18	4.18724104253421e-18
1	6262786	6263359	merged_1_6262786	28.3906490780274	-4.8534238000623	1.04794910059374	-4.63135451646695	3.63281221208891e-06	4.5663387156326e-06
1	21212615	21213154	merged_1_21212615	19.6031896983373	-6.80080510137184	1.47779864403505	-4.60198358472073	4.18486193710722e-06	5.22925861911272e-06
4	9570321	9571197	merged_4_9570321	227.537849300607	-4.95292553182846	0.384675879490341	-12.8755812253958	6.17722996489011e-38	2.66848084426539e-37
3	10863405	10865732	merged_3_10863405	204.367826098726	-3.9561371353092	0.303490053590065	-13.0354754250131	7.68862642340997e-39	3.3985462475599e-38
5	9638866	9640086	merged_5_9638866	89.687826436493	-5.20370909945486	0.666226967714945	-7.81071519410686	5.68643796596732e-15	1.21224475867005e-14
4	5517639	5519041	merged_4_5517639	356.472128024707	-5.26833448675782	0.346209133082473	-15.2172025037329	2.71911950485721e-52	1.59546340833753e-51
2	919333	920185	merged_2_919333	222.301844177352	-4.91532926313009	0.386959405437301	-12.702441636159	5.73132465520428e-37	2.4248488681829e-36
5	13999508	14000233	merged_5_13999508	25.4599365837262	-4.70128451849119	1.05805169954143	-4.44334102060304	8.85726092796541e-06	1.07793473695811e-05
4	7213989	7214077	merged_4_7213989	66.9354464041675	-7.1269051078534	1.42233835670643	-5.01069599525985	5.42335312345621e-07	7.2992138470068e-07
5	8862813	8863076	merged_5_8862813	57.001053996732	-4.77623945083482	1.32011894436	-3.61803720129959	0.000296845735816085	0.000320182586910254
1	7783164	7783774	merged_1_7783164	21.2782805339546	-4.42390080220734	1.06759867524882	-4.14378633541886	3.41618054026083e-05	3.94982518587084e-05
5	11806461	11807001	merged_5_11806461	53.2993675919762	-6.79731774443397	1.42220582171096	-4.77941915345035	1.75802345798155e-06	2.26637181141543e-06
4	1834895	1841178	merged_4_1834895	273.636059137309	-4.34979379927782	0.678589514364898	-6.41005159554941	1.45470397030844e-10	2.50345304174655e-10
3	15378716	15380177	merged_3_15378716	53.4464933603162	-3.91911076535791	0.575808771270443	-6.80627138886915	1.00160688339007e-11	1.83474300683855e-11
5	8037221	8037717	merged_5_8037221	148.203334248672	-4.2152413229654	0.382660588178229	-11.0156139753857	3.21338249019191e-28	1.09062808651896e-27
3	15225845	15226344	merged_3_15225845	263.472890036533	-7.5241898739309	0.83941756607281	-8.96358401115264	3.14292942253544e-19	8.0029956443148e-19
3	15570937	15589314	merged_3_15570937	1361.65301572061	-4.76345462058078	0.151350841064645	-31.4729312838521	2.03875059431361e-217	7.0152540396887e-216
3	1692500	1692893	merged_3_1692500	307.52203385829	-5.85714661277452	0.443372308442513	-13.2104475206167	7.63690368511876e-40	3.44753174731565e-39
5	1811868	1814335	merged_5_1811868	492.380137573093	-5.34228115991023	0.29795242895925	-17.9299802272828	6.88041476571121e-72	5.53255476934566e-71
3	13705673	13707078	merged_3_13705673	131.056256593905	-3.46890473948066	0.338702071689363	-10.2417582572749	1.2887273773966e-24	3.90572846304923e-24
4	4344133	4346920	merged_4_4344133	207.019511100861	-4.04348547858504	0.309479609850479	-13.0654341994893	5.18877221911564e-39	2.30616059673371e-38
1	13298409	13301690	merged_1_13298409	196.471088156863	-4.37954214536079	0.352216133417529	-12.4342462761895	1.70339911901232e-35	6.93909880408736e-35
1	1975832	1976591	merged_1_1975832	67.5853577197718	-4.77965836609654	0.672001135869151	-7.11257483205685	1.13897742784425e-12	2.18701246088586e-12
5	13493494	13495488	merged_5_13493494	162.040184987029	-2.95280371055495	0.266361674791485	-11.0856928380049	1.47206344514737e-28	5.04919322728439e-28
2	1111096	1113222	merged_2_1111096	5727.00689436698	-5.1839656480801	0.0865588840375436	-59.8894695295706	0	0
3	11847540	11848088	merged_3_11847540	93.3008645213085	-2.52221673779877	0.309052359327007	-8.16113083003525	3.31902427377401e-16	7.48632079046168e-16
1	23164816	23165202	merged_1_23164816	131.385354733727	-5.7613350368526	0.657106088176103	-8.76773954848609	1.82288905628864e-18	4.52244268653163e-18
5	8051738	8052291	merged_5_8051738	234.208788805461	-6.60972795586223	0.652253483232253	-10.1336798128047	3.9162775328285e-24	1.17018010900081e-23
4	2265352	2266162	merged_4_2265352	79.9933484950293	-5.03019366134854	0.663554667744903	-7.58067708037334	3.43756224138665e-14	7.08654880163488e-14
1	16667364	16667843	merged_1_16667364	106.725460517142	-5.79001158286845	0.735352019794858	-7.87379571553186	3.44040535760647e-15	7.4087823762837e-15
5	17324416	17324608	merged_5_17324416	138.277814427952	-8.17797387271566	1.41634707183831	-5.77399003063655	7.74160191460384e-09	1.19780968154921e-08
5	11034472	11038125	merged_5_11034472	89.3278338326071	-4.92675186698751	0.607551614794245	-8.109190638323	5.09580437561966e-16	1.14064908324857e-15
3	12886133	12887163	merged_3_12886133	24.6668868683022	-7.13761770754471	1.46584616672904	-4.86928155869993	1.12004721820413e-06	1.46731175669553e-06
5	13835144	13838368	merged_5_13835144	148.595896330062	-4.77657394349544	0.451183967667903	-10.5867545963231	3.43287978250873e-26	1.09909919886409e-25
1	10604203	10605312	merged_1_10604203	32.6259142191381	-2.93047729500913	0.560833816907638	-5.22521503993356	1.73952826391362e-07	2.43650716450303e-07
4	17081034	17082517	merged_4_17081034	1265.9628012118	-6.09282575530662	0.717254243112153	-8.49465278709256	1.98525485308384e-17	4.70511582509595e-17
3	14434053	14436502	merged_3_14434053	60.4640670482086	-5.36820549593942	0.850667523635535	-6.31058004071566	2.77991594934835e-10	4.70951323198493e-10
3	15645617	15646450	merged_3_15645617	77.7780319059709	-4.28460871842877	0.536440777153266	-7.98710482295162	1.38144623203043e-15	3.03500617252669e-15
1	14088884	14090826	merged_1_14088884	81.2899634712847	-4.78092301164406	0.613367441892133	-7.79454970237048	6.46385678900432e-15	1.37503089668099e-14
2	6513483	6516587	merged_2_6513483	250.82774352542	-4.05314542143025	0.281134068175527	-14.4171264896279	4.03807675429666e-47	2.14029647878288e-46
3	12184328	12185377	merged_3_12184328	32.0681896671572	-2.89775936392229	0.564665342425488	-5.13181728397767	2.86957996892551e-07	3.94880085492005e-07
5	1064302	1067029	merged_5_1064302	323.639737687731	-4.44389002947226	0.276810968893266	-16.0538798272324	5.36996610062358e-58	3.48603218313436e-57
5	18238983	18239499	merged_5_18238983	310.498967973186	-6.53096967480374	0.5518255395413	-11.8352073378709	2.56708358961627e-32	9.71706479884591e-32
2	6700356	6706834	merged_2_6700356	536.684710899587	-4.37512377867225	0.211600463082191	-20.6763431182702	5.65700336173127e-95	6.3423145142183e-94
3	21502304	21502707	merged_3_21502304	39.9059124350977	-5.35832582645053	1.04050945327887	-5.1497137383666	2.60884324006286e-07	3.59842365031272e-07
5	7752991	7753260	merged_5_7752991	51.8489156218081	-6.75660111243367	1.42225180709533	-4.75063633508941	2.02777524554835e-06	2.60116558862825e-06
1	21753676	21754587	merged_1_21753676	56.5568616623627	-2.46806725067262	0.409014731703186	-6.03417691190557	1.59774950996466e-09	2.58881442203166e-09
3	809625	810522	merged_3_809625	192.176538889975	-7.06523699663613	0.840228039670235	-8.40871366231605	4.14531721134166e-17	9.68088701811163e-17
5	13145344	13146619	merged_5_13145344	39.612887343399	-5.35619003097623	1.04843628772111	-5.10874155511966	3.24311598050849e-07	4.44768227218771e-07
2	9344517	9345365	merged_2_9344517	1031.4795890626	-7.16936692038642	0.376238743501642	-19.0553658925749	5.93004910190769e-81	5.51567040118488e-80
1	16863994	16864370	merged_1_16863994	34.2741498715992	-6.15530898853595	1.42915821281659	-4.30694721783465	1.65523086797696e-05	1.9681441935379e-05
1	23393570	23394423	merged_1_23393570	876.57779398342	-7.25659351241862	0.421371947079407	-17.2213493629919	1.8365597477725e-66	1.35934839912361e-65
5	19557141	19558465	merged_5_19557141	742.309391860436	-7.01572136922556	0.42951182849459	-16.3341749954016	5.63898865914687e-60	3.7703997556611e-59
5	20639157	20639357	merged_5_20639157	24.0349086083636	-3.98088051482233	0.875510516520924	-4.54692483951126	5.44354267419915e-06	6.73248782322804e-06
5	12096969	12099802	merged_5_12096969	149.070931216108	-4.4216567862691	0.403723361917368	-10.9521945058361	6.48569766410666e-28	2.18406966106746e-27
2	5015902	5018788	merged_2_5015902	283.930086574279	-4.24409701585112	0.27760145901115	-15.2884535656589	9.12922670858784e-53	5.40814721408926e-52
4	5200194	5201012	merged_4_5200194	208.662172993857	-3.99528861606333	0.301420842705211	-13.2548518549884	4.22951298401257e-40	1.92072442917356e-39
5	18948582	18949456	merged_5_18948582	383.144289778547	-5.29962786934946	0.349187207755774	-15.1770389969614	5.01933879299628e-52	2.92655274014357e-51
3	12197893	12198620	merged_3_12197893	21.0278722172588	-6.90412335747608	1.46997881497333	-4.69675024371107	2.64333338347716e-06	3.35354454946338e-06
1	20367194	20367537	merged_1_20367194	967.791616573317	-6.7324317064249	0.3400787198415	-19.7966862188927	3.17932532913122e-87	3.18375472974457e-86
5	7728600	7729427	merged_5_7728600	78.5286053812749	-4.49402095958561	0.568941871932866	-7.89891055885564	2.81351673209967e-15	6.08411824835459e-15
3	13304997	13306053	merged_3_13304997	25.2656047378545	-4.08579157115711	0.912248758073006	-4.47881297179046	7.50592605000792e-06	9.17792942396773e-06
4	16782982	16783401	merged_4_16782982	77.231045386182	-8.78079653054091	1.45473085042388	-6.03602826459779	1.57953598451591e-09	2.56090683805349e-09
5	26073455	26073537	merged_5_26073455	19.3399731606038	-6.78154593469786	1.47680724684479	-4.59203186413574	4.38951327306477e-06	5.47599293480976e-06
5	10426342	10426572	merged_5_10426342	9.22362287120831	-5.71810366128962	1.50353072397636	-3.80311726930798	0.000142886674379792	0.000157628563533914
3	13870537	13870925	merged_3_13870537	2.55485702359552	-3.85656013056408	1.86714792484277	-2.06548183957564	0.0388774321046249	0.0392016379525865
5	9288972	9289597	merged_5_9288972	252.216700467893	-5.55991181965177	0.454176600653493	-12.2417399127385	1.86002007333124e-34	7.38641488912202e-34
1	4067853	4069524	merged_1_4067853	1354.06903126909	-7.29895918013304	0.343321588899082	-21.25983164513	2.67373754781342e-100	3.17365288014771e-99
5	12068857	12071464	merged_5_12068857	464.187679292485	-5.08468306646474	0.283500291973941	-17.9353715336988	6.2444906884961e-72	5.03372090515655e-71
5	7823811	7824772	merged_5_7823811	163.723255124722	-5.22295567409096	0.50839685922088	-10.2733830458653	9.28889611084528e-25	2.8284240499439e-24
4	7687777	7689256	merged_4_7687777	309.850828737339	-3.36082261821332	0.222057029465563	-15.1349526124077	9.52492924107048e-52	5.50641351746961e-51
4	11963396	11963996	merged_4_11963396	399.273794795125	-8.71186557024875	1.02554228928436	-8.49488671630304	1.98126057804907e-17	4.69650959303754e-17
2	6682517	6682826	merged_2_6682517	29.361822316062	-4.29172627609986	0.867471761661881	-4.94739594505978	7.52128865298529e-07	9.99696246068664e-07
1	16702629	16702884	merged_1_16702629	133.385541851124	-5.08711505518127	0.528367788333189	-9.62798105317755	6.09145144742225e-22	1.71291455828622e-21
5	10679755	10679870	merged_5_10679755	30.7813282661575	-4.98084602521237	1.0475228873039	-4.75488038073517	1.98563950270213e-06	2.54812575738545e-06
3	12208960	12211904	merged_3_12208960	112.774224878088	-4.23633253466223	0.438779668586322	-9.654805903635	4.69046658356794e-22	1.32327205970785e-21
4	5277974	5278292	merged_4_5277974	38.8001774682927	-3.6530259703593	0.628593489471877	-5.81142826253012	6.19420762397387e-09	9.63229065372283e-09
3	7847261	7848602	merged_3_7847261	434.047725108981	-5.63832317919623	0.348939199688332	-16.1584688227413	9.89899740046292e-59	6.50117910493347e-58
4	7139581	7140066	merged_4_7139581	63.0652864054714	-6.02977037577646	1.03623655640684	-5.81891300639375	5.92315496198321e-09	9.22298458275831e-09
2	35471	36789	merged_2_35471	58.2476129930427	-4.55295060266102	0.670430696568542	-6.79108314396154	1.11294757255543e-11	2.03466379733251e-11
