chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
5	2188101	2188347	merged_5_2188101	11.5410328083169	-6.03325323251307	1.52479620400216	-3.95676039635822	7.59730651572027e-05	8.30606318238878e-05
3	14971680	14972950	merged_3_14971680	44.4099678734071	-7.9818834439032	1.47027846572921	-5.42882428733963	5.67264981137065e-08	9.03073006761579e-08
2	9121945	9126006	merged_2_9121945	895.127402494958	-8.89898139056582	0.726848107872438	-12.2432476526823	1.82577986263713e-34	1.28659803174288e-33
3	7419812	7422217	merged_3_7419812	6070.53191870055	-4.9134658426784	0.104028757468823	-47.2318036111406	0	0
3	11939406	11941359	merged_3_11939406	74.2638771426402	-8.72211756741392	1.4568936639565	-5.98679078864768	2.14021784295814e-09	4.11198967214025e-09
5	18063366	18063906	merged_5_18063366	616.524946074984	-7.18291829219829	0.490473198174043	-14.6448742131868	1.45269854677324e-48	1.37089816179082e-47
3	19776507	19776928	merged_3_19776507	45.3509428911693	-5.55120598334736	1.05526899491597	-5.26046535062786	1.43691280445772e-07	2.1509635385947e-07
1	13018431	13025251	merged_1_13018431	505.884046850798	-6.47408247734941	0.429348557309215	-15.0788499626582	2.23121538029241e-51	2.22057419924794e-50
3	22538991	22539303	merged_3_22538991	21.2653193037457	-6.91624592693942	1.4868560048326	-4.65159094388438	3.29383954725838e-06	4.1071411008509e-06
1	23876250	23876787	merged_1_23876250	9.03771468721468	-5.68023638138345	1.54699117617101	-3.67179623832292	0.000240851682770949	0.000255525959138216
2	8379597	8381759	merged_2_8379597	314.978011568606	-9.37772179369338	1.37634779658289	-6.81348262188947	9.52638712141791e-12	2.44839881956506e-11
5	19671062	19672077	merged_5_19671062	95.8496689355098	-7.65127781288117	1.38125947013278	-5.5393486729511	3.03598653846059e-08	5.01911498014351e-08
1	8800612	8804392	merged_1_8800612	757.025577281657	-8.65524592074457	0.726952406819744	-11.9062071183028	1.09861882427535e-32	7.38385992128545e-32
3	5380126	5380491	merged_3_5380126	120.82176250097	-7.99240812882328	1.3795993214922	-5.79328215396523	6.90240000847948e-09	1.24620780504755e-08
4	5865250	5866498	merged_4_5865250	297.859477232129	-6.98271787353052	0.656689299633535	-10.6332140289589	2.08790536920125e-26	1.15392224120999e-25
3	13243085	13244286	merged_3_13243085	67.926282467062	-7.15698009222485	1.38597836992685	-5.16384688788656	2.41925610113029e-07	3.50278929375742e-07
5	7700566	7701151	merged_5_7700566	106.460965800229	-9.24053885871858	1.45289624976267	-6.36008170592224	2.01646458715467e-10	4.45129138860384e-10
3	20875528	20875741	merged_3_20875528	119.040334382397	-7.9660386973725	1.37920597108608	-5.77581511708473	7.65814283392043e-09	1.3738359953586e-08
2	5164417	5164727	merged_2_5164417	13.7295954891923	-6.28604764650431	1.50924313012453	-4.16503313550657	3.11307347727263e-05	3.5145675958947e-05
5	4314562	4314880	merged_5_4314562	20.3725918855585	-6.85746015855152	1.4914854022462	-4.59773870278858	4.27101168833908e-06	5.25669227775219e-06
5	16604309	16604896	merged_5_16604309	81.8839713233023	-6.43959337417444	1.04087081986284	-6.18673638581107	6.14225516689673e-10	1.27088593234143e-09
3	13354205	13355766	merged_3_13354205	68.7308078249687	-8.61070429787125	1.45833865850644	-5.90446138669184	3.53800722633848e-09	6.62921614690329e-09
2	3618484	3619990	merged_2_3618484	746.65260512983	-6.6268233024556	0.37243246039604	-17.7933558621843	7.95686235207323e-71	1.07123709793053e-69
3	10320468	10320712	merged_3_10320468	34.2956979623668	-4.53525773461022	0.878972834151052	-5.15972457668792	2.47313400565988e-07	3.57353224985788e-07
5	8218613	8219014	merged_5_8218613	35.0019768053068	-5.19904285386528	1.07441474289976	-4.83895338203708	1.30524655013951e-06	1.71149081440205e-06
5	2289185	2289875	merged_5_2289185	320.297562575948	-9.40070191881874	1.3746099436995	-6.83881413917214	7.98514023074708e-12	2.07037563738288e-11
5	18194119	18198650	merged_5_18194119	216.868924062261	-7.2552035926789	0.844428342749953	-8.59185229270219	8.55783590605101e-18	3.36232253120219e-17
1	5378266	5378480	merged_1_5378266	12.2018351652843	-6.11699079119367	1.5182838601553	-4.02888481641896	5.6042066596041e-05	6.18926382944582e-05
2	12742533	12743534	merged_2_12742533	36.682813849593	-7.70401600545798	1.46871844352614	-5.2454001918584	1.55943462335213e-07	2.31934304597424e-07
3	7924171	7924550	merged_3_7924171	216.386082118041	-10.2647293887961	1.44887751412152	-7.08460811127974	1.39438320784215e-12	3.92954257091304e-12
5	7509084	7509665	merged_5_7509084	62.2588438678901	-7.03014527602446	1.38834836248209	-5.0636752748827	4.11249920827734e-07	5.77275846334948e-07
5	14610052	14611839	merged_5_14610052	192.47560704698	-7.08921666899352	0.844210825724189	-8.39744818826765	4.56285766671308e-17	1.72715776746442e-16
5	7892943	7893559	merged_5_7892943	97.2428649542875	-9.11081319135463	1.453812590483	-6.26684157985435	3.68444648616381e-10	7.84551820901702e-10
3	12224955	12225696	merged_3_12224955	42.2761744132219	-4.88181062598473	0.876456310791887	-5.56994178246486	2.54824467429856e-08	4.25463796568264e-08
2	9424926	9425972	merged_2_9424926	1919.68411213374	-5.35389435703864	0.165405375973114	-32.3683213168894	7.66400884346247e-230	3.9192468939414e-228
4	13328017	13332482	merged_4_13328017	426.615028773419	-6.22746839563854	0.429315438858838	-14.5055775589896	1.11693376901467e-47	1.04113033886973e-46
3	8209380	8213117	merged_3_8209380	1699.44448568764	-6.81006349274762	0.267043635517088	-25.5016880651771	1.88806672802116e-143	5.06800981890826e-142
3	7978661	7979042	merged_3_7978661	118.690801139109	-6.96848651121735	1.03371713123945	-6.7411928279277	1.57091555786614e-11	3.94344305154677e-11
1	16363010	16363739	merged_1_16363010	328.173839656526	-6.11135412610776	0.471785541082736	-12.9536698222721	2.23984986890283e-38	1.71575947921047e-37
3	20584435	20585673	merged_3_20584435	246.415050544364	-9.01921892516822	1.37631587488457	-6.55316057146011	5.6331886921379e-11	1.33239845153346e-10
4	5646584	5647528	merged_4_5646584	153.766510612335	-8.33650415206541	1.3783426553883	-6.04820878137655	1.46465076474559e-09	2.87507989596093e-09
4	16863846	16864037	merged_4_16863846	75.9977930765214	-8.75408614590968	1.45636234021028	-6.01092592427632	1.84466685591501e-09	3.57815588932959e-09
1	12994523	12995177	merged_1_12994523	93.4858967535514	-7.61969478960916	1.38252397435726	-5.51143772617148	3.55914356123457e-08	5.82078111430323e-08
3	15766000	15768005	merged_3_15766000	1255.20203073637	-5.9791822594355	0.238623052368409	-25.0570185909963	1.46392434950204e-138	3.67771907453542e-137
2	3997857	3998304	merged_2_3997857	29.5391538290064	-7.39012199022753	1.47553232026093	-5.00844467366238	5.48716436275947e-07	7.55806797885468e-07
3	4927523	4932394	merged_3_4927523	729.244190872883	-6.58985749830001	0.373299011630568	-17.653026911364	9.6445667888081e-70	1.2837593118683e-68
4	8625057	8625418	merged_4_8625057	37.2865552788	-7.72631230184392	1.46903599664804	-5.25944382538845	1.44491760289871e-07	2.16119583194261e-07
1	23880344	23881222	merged_1_23880344	5150.21975574165	-2.82932686298614	0.135019827997868	-20.9548990317986	1.69287618261442e-97	3.07186985282825e-96
3	16005259	16005892	merged_3_16005259	80.3233795357789	-8.83487144757076	1.45559545714093	-6.06959262220021	1.28235117396216e-09	2.54425080336183e-09
1	20311793	20320762	merged_1_20311793	1326.34160778259	-6.99420354666794	0.318572190584683	-21.954846510084	7.78437930726753e-107	1.56146200740197e-105
1	17111157	17114573	merged_1_17111157	3959.91193616467	-7.71756983599928	0.240738889677547	-32.0578442740864	1.70685454603236e-225	8.42873439563614e-224
3	10562023	10562898	merged_3_10562023	37.2810332535328	-7.72419847169745	1.47978422019102	-5.21981405552519	1.79102860175076e-07	2.63621479515943e-07
2	3198315	3199212	merged_2_3198315	21.9776605632064	-6.96457729643244	1.484937402014	-4.69014874767548	2.73006509687246e-06	3.43461515201632e-06
1	6948071	6948527	merged_1_6948071	323.242793062415	-10.8425116044812	1.44858098049744	-7.48491920745633	7.15911635462769e-14	2.24435782399256e-13
5	5786158	5786453	merged_5_5786158	335.23110991737	-10.8965632712945	1.44976508932302	-7.51608888332569	5.64391902585608e-14	1.78491870829934e-13
3	14584084	14584577	merged_3_14584084	26.2368323752646	-5.77138120994302	1.41114915964644	-4.08984491149683	4.3166172273287e-05	4.80995553244154e-05
1	18380001	18381250	merged_1_18380001	131.413352330963	-8.11079996552395	1.38072369660703	-5.87431068609551	4.24606395973741e-09	7.87832719218165e-09
1	17193940	17195797	merged_1_17193940	443.236787928949	-5.20053796739038	0.306565976238402	-16.9638458618322	1.52057983525381e-64	1.87901259871191e-63
2	9290081	9290685	merged_2_9290081	50.428825070593	-6.7245265077355	1.39092925462124	-4.83455681544827	1.33442589860403e-06	1.74798038636619e-06
1	12440181	12440815	merged_1_12440181	148.387862978513	-9.71975678515858	1.45043749270627	-6.70125864370973	2.06631927956179e-11	5.12932441269578e-11
1	781349	782265	merged_1_781349	88.0411798401541	-7.53479868255759	1.38335046833449	-5.44677495329815	5.12912911022909e-08	8.21702234127588e-08
5	15129358	15129722	merged_5_15129358	51.8225614806243	-6.7576939069683	1.3912708090039	-4.85720958366586	1.19051563728999e-06	1.56868228080842e-06
2	9585100	9585357	merged_2_9585100	19.4649887226652	-5.33363034915078	1.42362130077037	-3.74652328274702	0.000179302368668132	0.000191672646932851
5	26290190	26290856	merged_5_26290190	62.310728138007	-7.02645963668804	1.38759790823015	-5.06375773198602	4.11071991756076e-07	5.77088696759995e-07
3	4468208	4468475	merged_3_4468208	42.8711634989648	-7.92697116168014	1.46764588170414	-5.40114700725752	6.62161323807717e-08	1.04387025800222e-07
5	19080911	19081433	merged_5_19080911	29.0329681795188	-7.36290604466088	1.49300441227708	-4.93160367385065	8.15572623128283e-07	1.09664088526644e-06
3	9608008	9610635	merged_3_9608008	656.119902939077	-7.11935124167672	0.466248841781338	-15.2694239721362	1.22248164079376e-52	1.23856440631086e-51
1	14865739	14866904	merged_1_14865739	24.4570945877873	-4.6458923816223	1.07231933620801	-4.33256421361506	1.47382656820058e-05	1.71447294905405e-05
4	1830896	1834835	merged_4_1830896	136.121648864748	-7.17397241976219	1.03385803683983	-6.93903047046062	3.94799981409123e-12	1.05841735587883e-11
2	2391960	2396572	merged_2_2391960	146.533896811499	-5.95026735776048	0.675126003042106	-8.81356566174118	1.21227052830926e-18	4.94462676395497e-18
1	13482046	13488333	merged_1_13482046	583.448031029916	-9.28113565521731	1.02466807174991	-9.05769966987177	1.33230499828317e-19	5.70541622900567e-19
5	6072428	6073317	merged_5_6072428	205.812943718575	-7.77821314390105	1.03227410611939	-7.53502688655202	4.88234217441141e-14	1.55241442744003e-13
4	12598599	12599821	merged_4_12598599	4012.17207166436	-4.16442454174551	0.106386540469495	-39.1442801257328	0	0
2	4260031	4260937	merged_2_4260031	11.4582024293099	-6.01944736192366	1.57899211160149	-3.81220863467042	0.00013773054109105	0.000148175431617828
5	12675348	12675856	merged_5_12675348	74.2896465938869	-8.72247894036556	1.45671725841802	-5.98776385050732	2.12745646342796e-09	4.08868563930942e-09
5	10520839	10521829	merged_5_10520839	28.2230711403386	-7.32538629575214	1.4759793854492	-4.96306816204127	6.93882166292015e-07	9.41525691398645e-07
4	6183971	6184670	merged_4_6183971	130.343725080597	-9.53361190499364	1.45172189797424	-6.56710621937784	5.13024527568393e-11	1.21990651308213e-10
1	6262786	6263359	merged_1_6262786	27.433421527138	-7.28512191188238	1.47703557421159	-4.93225893748093	8.12840637215407e-07	1.09319461167286e-06
1	21212615	21213154	merged_1_21212615	20.1924007504619	-5.36424297325607	1.4227107844167	-3.77043811856348	0.00016296120803382	0.000174636967575712
4	9570321	9571197	merged_4_9570321	221.667368995774	-7.8773078171793	1.0275298626954	-7.66625681954943	1.77088435879346e-14	5.80483958299208e-14
3	10863405	10865732	merged_3_10863405	193.604631611812	-7.08895173929469	0.843894295298002	-8.40028399148189	4.45400144447557e-17	1.68743398795388e-16
5	9638866	9640086	merged_5_9638866	88.1146564997222	-6.54875457521607	1.04074969410676	-6.29234350228339	3.12708535361827e-10	6.72957922573407e-10
4	5517639	5519041	merged_4_5517639	347.810133131915	-9.5207461447869	1.37538142849325	-6.9222587622235	4.44498339319845e-12	1.18502359656298e-11
2	919333	920185	merged_2_919333	217.824279113112	-6.51691763388254	0.658655968519256	-9.89426642338552	4.4083040273103e-23	2.18523515346133e-22
5	13999508	14000233	merged_5_13999508	24.5895785145623	-7.1289398094604	1.48440352814999	-4.80256188716096	1.56648380889814e-06	2.03199995182716e-06
4	7213989	7214077	merged_4_7213989	66.4133978878601	-8.56161857631474	1.45986964504789	-5.86464593284552	4.50092091789118e-09	8.31898783366802e-09
5	8862813	8863076	merged_5_8862813	55.8903030834217	-5.87116900071139	1.04826724326775	-5.60083226717	2.13325081353919e-08	3.59328199786095e-08
1	7783164	7783774	merged_1_7783164	20.3210529830652	-6.85467502049123	1.49611308270799	-4.58165569148299	4.61308968982508e-06	5.65458592202339e-06
5	11806461	11807001	merged_5_11806461	54.0288848567791	-5.24230357237526	0.867301455983504	-6.04438460953646	1.49981347726828e-09	2.93875310751128e-09
4	1834895	1841178	merged_4_1834895	267.325733001365	-5.41526179033398	0.418776245562482	-12.9311579816578	3.00262111171015e-38	2.29461972494424e-37
3	15378716	15380177	merged_3_15378716	50.2265011547917	-8.15674776543549	1.46223808647421	-5.57826241901772	2.42932981364478e-08	4.06606327670584e-08
5	8037221	8037717	merged_5_8037221	142.359050685913	-6.23817378296311	0.739820023319773	-8.43201533660948	3.3976244093256e-17	1.29175623296664e-16
3	15225845	15226344	merged_3_15225845	265.099682388546	-6.54276080361781	0.602739235627161	-10.8550438015039	1.8871629895282e-27	1.07892685631975e-26
3	15570937	15589314	merged_3_15570937	1331.44358115163	-6.28278881381976	0.253973402932406	-24.737979415474	4.17626071096323e-135	1.02723310035061e-133
3	1692500	1692893	merged_3_1692500	302.862688132507	-9.32030992442267	1.37460236434119	-6.78036802947715	1.1987013039615e-11	3.04751374939160e-11
5	1811868	1814335	merged_5_1811868	491.932298441636	-5.54144465078127	0.323859148997335	-17.110662669057	1.23585430872844e-65	1.55237699478918e-64
3	13705673	13707078	merged_3_13705673	121.804727678157	-6.42431976867145	0.851724851160044	-7.54271729881025	4.6027825169515e-14	1.46785309845498e-13
4	4344133	4346920	merged_4_4344133	198.678771456336	-5.89802612171491	0.563054659180337	-10.4750507353956	1.12477275976166e-25	6.09393214648091e-25
1	13298409	13301690	merged_1_13298409	187.895962745798	-8.63136375973361	1.37773274324006	-6.26490427993674	3.73054492028257e-10	7.9345372642801e-10
1	1975832	1976591	merged_1_1975832	65.5370862014806	-7.10758308827893	1.38850430134595	-5.11887725618794	3.07359908730499e-07	4.37568496826055e-07
5	13493494	13495488	merged_5_13493494	145.057480366454	-6.26441823418133	0.74177085382342	-8.44522024812879	3.03472742652942e-17	1.15752663456479e-16
2	1111096	1113222	merged_2_1111096	5673.64266838771	-5.77059586457016	0.132706637158179	-43.48385271561	0	0
3	11847540	11848088	merged_3_11847540	80.4691829150734	-6.39804001232276	1.03750629025153	-6.16674816571147	6.97086425361574e-10	1.43498873052157e-09
1	23164816	23165202	merged_1_23164816	128.861981633916	-9.51633089812217	1.45130829558731	-6.55707055975391	5.48750529627337e-11	1.2996035790442e-10
5	8051738	8052291	merged_5_8051738	232.3614962395	-8.93543712875542	1.37539327612639	-6.49664156707298	8.21328283914783e-11	1.89959694981935e-10
4	2265352	2266162	merged_4_2265352	77.5568448769431	-8.78442898831631	1.45607859602215	-6.03293600518163	1.610071892512e-09	3.14446406476982e-09
1	16667364	16667843	merged_1_16667364	105.573955430939	-7.79171085458321	1.38027620402281	-5.64503744386397	1.65145302477447e-08	2.83150003108032e-08
5	17324416	17324608	merged_5_17324416	138.820078545289	-7.20073414462515	1.03237577730195	-6.97491582323235	3.06054009881417e-12	8.3257501678843e-12
5	11034472	11038125	merged_5_11034472	87.908695913379	-5.94683222047254	0.853901081367785	-6.96431044559267	3.30016152476486e-12	8.94188268217964e-12
3	12886133	12887163	merged_3_12886133	25.0551189680972	-5.70693660237393	1.40959176731844	-4.04864495855465	5.15150234669736e-05	5.70488208179154e-05
5	13835144	13838368	merged_5_13835144	145.356705833751	-6.25356632876203	0.736550912103539	-8.49033817757727	2.06036663740226e-17	7.92420438606139e-17
1	10604203	10605312	merged_1_10604203	28.8838734973061	-7.3601526493533	1.47624619084224	-4.98572168721676	6.17309520740411e-07	8.44265388936516e-07
4	17081034	17082517	merged_4_17081034	1252.22938934267	-8.07553362458399	2.13274867428858	-3.78644409533051	0.000152818457221867	0.00016399844057204
3	14434053	14436502	merged_3_14434053	59.4871325514108	-6.95788214838289	1.38682225792682	-5.01714052295664	5.24462080336753e-07	7.2444485998523e-07
3	15645617	15646450	merged_3_15645617	73.9491217024134	-8.71632235655415	1.45755160871065	-5.98011233664968	2.2298378942376e-09	4.27718942559615e-09
1	14088884	14090826	merged_1_14088884	79.3957239705361	-6.38595944724124	1.04062427726117	-6.13666198913647	8.42734279519709e-10	1.71840758210024e-09
2	6513483	6516587	merged_2_6513483	236.556199743805	-10.3922700165414	1.44855885253898	-7.17421318321051	7.27242132638791e-13	2.10446403759353e-12
3	12184328	12185377	merged_3_12184328	29.3035920972447	-4.91520884906536	1.06714648843077	-4.60593639425563	4.10613895282747e-06	5.06195576671575e-06
5	1064302	1067029	merged_5_1064302	317.923449148169	-5.28052501368516	0.367970115751451	-14.3504181118119	1.05896871722975e-46	9.68948887094665e-46
5	18238983	18239499	merged_5_18238983	308.169549437856	-8.35804814333395	1.0266120886139	-8.14138878358496	3.90769390684709e-16	1.40477198574014e-15
2	6700356	6706834	merged_2_6700356	517.533829833362	-6.63407596721187	0.446164921629901	-14.8691115002423	5.23028562769657e-50	5.06507750382772e-49
3	21502304	21502707	merged_3_21502304	38.9486848842083	-7.79025243546232	1.46727010256048	-5.30935130612139	1.10016096289247e-07	1.67516565115956e-07
5	7752991	7753260	merged_5_7752991	51.4137365872262	-8.19099177467615	1.46174140321508	-5.60358470838973	2.09963430585219e-08	3.54265371010898e-08
1	21753676	21754587	merged_1_21753676	48.1835468295808	-6.65073961694219	1.39095493206117	-4.78141991781636	1.74061342457862e-06	2.24638967453348e-06
3	809625	810522	merged_3_809625	191.761575456424	-7.67000597635414	1.02954513411314	-7.44989774825282	9.34126022597449e-14	2.90592028861885e-13
5	13145344	13146619	merged_5_13145344	38.7425292742352	-7.78471558299163	1.4714414974618	-5.29053693022798	1.21957792249925e-07	1.84462230082948e-07
2	9344517	9345365	merged_2_9344517	1025.97010086868	-9.51130758752653	0.837385536716191	-11.3583375524076	6.74153018919567e-30	4.16930772408287e-29
1	16863994	16864370	merged_1_16863994	33.8389708370173	-7.58885959796556	1.47237650821283	-5.15415693990997	2.5477450877938e-07	3.67354574232433e-07
1	23393570	23394423	merged_1_23393570	878.051037036451	-6.86318744708736	0.372623278747076	-18.4185686685073	9.32364991546074e-76	1.32998216765415e-74
5	19557141	19558465	merged_5_19557141	743.668525442863	-6.62482367544913	0.38070887059818	-17.401285305068	8.06722969046274e-68	1.0426954818702e-66
5	20639157	20639357	merged_5_20639157	22.5556325411667	-7.00048049176343	1.48588005035723	-4.7113362145756	2.46097838941678e-06	3.11273227121657e-06
5	12096969	12099802	merged_5_12096969	143.822883093322	-6.66477406331887	0.847086249530537	-7.86788130135809	3.60697556969898e-15	1.23164555082516e-14
2	5015902	5018788	merged_2_5015902	270.910108573774	-7.58802785691756	0.842380791008595	-9.00783581239109	2.10162700541633e-19	8.91503285117263e-19
4	5200194	5201012	merged_4_5200194	197.342156958787	-7.71617340357212	1.02982564972734	-7.49269879383474	6.74716227061412e-14	2.11969692034809e-13
5	18948582	18949456	merged_5_18948582	376.979445306932	-6.83364987683192	0.564155551355957	-12.1130597056204	9.00704359549734e-34	6.25849248327307e-33
3	12197893	12198620	merged_3_12197893	21.4161043170537	-5.47483583894283	1.41626126120172	-3.86569624470088	0.000110772736316116	0.00011987099886734
1	20367194	20367537	merged_1_20367194	958.741389580731	-12.4120475766431	1.44619057942233	-8.58258085293366	9.27678840126319e-18	3.63596147638725e-17
5	7728600	7729427	merged_5_7728600	76.2127010299586	-5.74478909004547	0.859039464996021	-6.6874565420252	2.27082613586314e-11	5.60793062527148e-11
3	13304997	13306053	merged_3_13304997	24.5492786862333	-5.65983787089617	1.42532382583139	-3.97091367471864	7.15975206243951e-05	7.84226821739268e-05
4	16782982	16783401	merged_4_16782982	77.231045386182	-8.77628286988455	1.45872563346633	-6.0164040917206	1.78334074672746e-09	3.46491403831805e-09
5	26073455	26073537	merged_5_26073455	19.3399731606038	-6.77771232433539	1.49544726164745	-4.53223092392358	5.83639957477077e-06	7.07697635411286e-06
5	10426342	10426572	merged_5_10426342	9.22362287120831	-5.71280194536589	1.54115872368364	-3.70682257289586	0.00020987586873509	0.000223322147355424
3	13870537	13870925	merged_3_13870537	3.1440680757201	-2.38831428443864	1.71787890406567	-1.3902692901032	0.164447119594952	0.164893190213089
5	9288972	9289597	merged_5_9288972	250.142206270967	-6.23367602189202	0.56482526001039	-11.0364682021788	2.54854625793081e-28	1.50014064991396e-27
1	4067853	4069524	merged_1_4067853	1351.20453275199	-7.9040018590839	0.42441463385266	-18.6233019048723	2.07985361840501e-77	3.04746841618618e-76
5	12068857	12071464	merged_5_12068857	470.929082323089	-4.45742453077405	0.602841029416525	-7.39402979105168	1.42444476506872e-13	4.3754668495867e-13
5	7823811	7824772	merged_5_7823811	160.135246420433	-8.39456465171681	1.38080225163354	-6.07948360584269	1.20570208123505e-09	2.40138139270614e-09
4	7687777	7689256	merged_4_7687777	284.192615039958	-7.23930200377594	0.735223076076574	-9.84640205039206	7.10416995574673e-23	3.49083748148315e-22
4	11963396	11963996	merged_4_11963396	398.90577829636	-9.71575888834728	1.37507200089066	-7.06563647725661	1.59881461920355e-12	4.48319539298992e-12
2	6682517	6682826	merged_2_6682517	27.8825462488652	-7.30933459821207	1.47750152895615	-4.94709105538192	7.53307438895652e-07	1.01746441637248e-06
1	16702629	16702884	merged_1_16702629	129.382892684116	-9.52138278467984	1.45214117541485	-6.55678865518001	5.4978844071316e-11	1.30158515021901e-10
5	10679755	10679870	merged_5_10679755	29.9109701969936	-7.41010693492916	1.47455697087299	-5.02531070775929	5.02618114161351e-07	6.95986204193644e-07
3	12208960	12211904	merged_3_12208960	107.204598536203	-9.2515499550272	1.45300955897991	-6.36716386196544	1.92555431173286e-10	4.26443370167747e-10
4	5277974	5278292	merged_4_5277974	35.841625333899	-7.67166795772471	1.47059578583924	-5.21670742674314	1.82131596013408e-07	2.67744414182647e-07
3	7847261	7848602	merged_3_7847261	432.434792373	-5.92275218039857	0.387632431476526	-15.2792999229664	1.05063309911021e-52	1.06696161980281e-51
4	7139581	7140066	merged_4_7139581	63.0855020065016	-6.04947491912278	1.04402185052551	-5.79439493155986	6.85679338936217e-09	1.23883805155101e-08
2	35471	36789	merged_2_35471	56.5875735745464	-5.90149593945414	1.04786287430179	-5.63193532683027	1.7819851144159e-08	3.03439371022808e-08
